SampleID	Compartment	host_common_name	Phylum2	depth	phy_total	prop
Arw.24	Endosphere	Redstem	GN04	27611	0	3.621613791105316e-5
Arw.24	Endosphere	Redstem	GOUTA4	27611	3	1.4486455164421265e-4
Arw.24	Endosphere	Redstem	Kazan-3B-28	27611	0	3.621613791105316e-5
Arw.24	Endosphere	Redstem	KSB3	27611	0	3.621613791105316e-5
Arw.24	Endosphere	Redstem	Lentisphaerae	27611	0	3.621613791105316e-5
Arw.24	Endosphere	Redstem	MVS-104	27611	0	3.621613791105316e-5
Arw.24	Endosphere	Redstem	NC10	27611	0	3.621613791105316e-5
Arw.24	Endosphere	Redstem	Nitrospirae	27611	51	0.0018832391713747645
Arw.24	Endosphere	Redstem	NKB19	27611	2	1.086484137331595e-4
Arw.24	Endosphere	Redstem	OC31	27611	0	3.621613791105316e-5
Arw.24	Endosphere	Redstem	OD1	27611	0	3.621613791105316e-5
Arw.24	Endosphere	Redstem	OP11	27611	0	3.621613791105316e-5
Arw.24	Endosphere	Redstem	OP3	27611	0	3.621613791105316e-5
Arw.24	Endosphere	Redstem	OP8	27611	0	3.621613791105316e-5
Arw.24	Endosphere	Redstem	PAUC34f	27611	0	3.621613791105316e-5
Arw.24	Endosphere	Redstem	Planctomycetes	27611	109	0.0039837751702158485
Arw.24	Endosphere	Redstem	SBR1093	27611	0	3.621613791105316e-5
Arw.24	Endosphere	Redstem	Spirochaetes	27611	129	0.004708097928436911
Arw.24	Endosphere	Redstem	SR1	27611	0	3.621613791105316e-5
Arw.24	Endosphere	Redstem	Tenericutes	27611	3	1.4486455164421265e-4
Arw.24	Endosphere	Redstem	TM6	27611	0	3.621613791105316e-5
Arw.24	Endosphere	Redstem	TM7	27611	18	6.881066203100101e-4
Arw.24	Endosphere	Redstem	TPD-58	27611	0	3.621613791105316e-5
Arw.24	Endosphere	Redstem	unclassified	27611	1	7.243227582210633e-5
Arw.24	Endosphere	Redstem	Verrucomicrobia	27611	233	0.00847457627118644
Arw.24	Endosphere	Redstem	WPS-2	27611	0	3.621613791105316e-5
Arw.24	Endosphere	Redstem	WS1	27611	0	3.621613791105316e-5
Arw.24	Endosphere	Redstem	WS2	27611	0	3.621613791105316e-5
Arw.24	Endosphere	Redstem	WS3	27611	19	7.243227582210633e-4
Arw.24	Endosphere	Redstem	WS4	27611	0	3.621613791105316e-5
Arw.24	Endosphere	Redstem	WS5	27611	0	3.621613791105316e-5
Arw.24	Endosphere	Redstem	WWE1	27611	0	3.621613791105316e-5
Arw.24	Endosphere	Redstem	ZB3	27611	7	2.897291032884253e-4
Arw.24	Endosphere	Redstem	Alphaproteobacteria	27611	1116	0.04045342604664639
Arw.24	Endosphere	Redstem	Betaproteobacteria	27611	10712	0.38798348544111255
Arw.24	Endosphere	Redstem	Deltaproteobacteria	27611	2620	0.09492249746487035
Arw.24	Endosphere	Redstem	Epsilonproteobacteria	27611	10	3.9837751702158483e-4
Arw.24	Endosphere	Redstem	Gammaproteobacteria	27611	114	0.004164855859771114
Arw.24	Endosphere	Redstem	TA18	27611	0	3.621613791105316e-5
Arw.24	Endosphere	Redstem	Zetaproteobacteria	27611	0	3.621613791105316e-5
Arw.25	Endosphere	Mudplantain	[Parvarchaeota]	55839	0	1.790830945558739e-5
Arw.25	Endosphere	Mudplantain	[Thermi]	55839	0	1.790830945558739e-5
Arw.25	Endosphere	Mudplantain	AC1	55839	0	1.790830945558739e-5
Arw.25	Endosphere	Mudplantain	Acidobacteria	55839	1967	0.03524355300859599
Arw.25	Endosphere	Mudplantain	Actinobacteria	55839	8523	0.15265042979942695
Arw.25	Endosphere	Mudplantain	AD3	55839	0	1.790830945558739e-5
Arw.25	Endosphere	Mudplantain	Armatimonadetes	55839	173	0.0031160458452722064
Arw.25	Endosphere	Mudplantain	Bacteroidetes	55839	4681	0.08384670487106018
Arw.25	Endosphere	Mudplantain	BHI80-139	55839	0	1.790830945558739e-5
Arw.25	Endosphere	Mudplantain	BRC1	55839	2	5.372492836676218e-5
Arw.25	Endosphere	Mudplantain	Caldiserica	55839	0	1.790830945558739e-5
Arw.25	Endosphere	Mudplantain	Chlamydiae	55839	0	1.790830945558739e-5
Arw.25	Endosphere	Mudplantain	Chlorobi	55839	45	8.237822349570201e-4
Arw.25	Endosphere	Mudplantain	Chloroflexi	55839	869	0.015580229226361032
Arw.25	Endosphere	Mudplantain	Crenarchaeota	55839	3	7.163323782234957e-5
Arw.25	Endosphere	Mudplantain	Cyanobacteria	55839	59	0.0010744985673352436
Arw.25	Endosphere	Mudplantain	Elusimicrobia	55839	6	1.2535816618911174e-4
Arw.25	Endosphere	Mudplantain	Euryarchaeota	55839	10	1.9699140401146131e-4
Arw.25	Endosphere	Mudplantain	FBP	55839	0	1.790830945558739e-5
Arw.25	Endosphere	Mudplantain	FCPU426	55839	4	8.954154727793696e-5
Arw.25	Endosphere	Mudplantain	Fibrobacteres	55839	42	7.700573065902578e-4
Arw.25	Endosphere	Mudplantain	Firmicutes	55839	33	6.088825214899714e-4
Arw.25	Endosphere	Mudplantain	Fusobacteria	55839	0	1.790830945558739e-5
Arw.25	Endosphere	Mudplantain	GAL15	55839	0	1.790830945558739e-5
Arw.25	Endosphere	Mudplantain	Gemmatimonadetes	55839	71	0.0012893982808022922
Arw.25	Endosphere	Mudplantain	GN02	55839	1	3.581661891117478e-5
Arw.25	Endosphere	Mudplantain	GN04	55839	0	1.790830945558739e-5
Arw.25	Endosphere	Mudplantain	GOUTA4	55839	0	1.790830945558739e-5
Arw.25	Endosphere	Mudplantain	Kazan-3B-28	55839	0	1.790830945558739e-5
Arw.25	Endosphere	Mudplantain	KSB3	55839	0	1.790830945558739e-5
Arw.25	Endosphere	Mudplantain	Lentisphaerae	55839	0	1.790830945558739e-5
Arw.25	Endosphere	Mudplantain	MVS-104	55839	0	1.790830945558739e-5
Arw.25	Endosphere	Mudplantain	NC10	55839	0	1.790830945558739e-5
Arw.25	Endosphere	Mudplantain	Nitrospirae	55839	13	2.5071633237822347e-4
Arw.25	Endosphere	Mudplantain	NKB19	55839	2	5.372492836676218e-5
Arw.25	Endosphere	Mudplantain	OC31	55839	0	1.790830945558739e-5
Arw.25	Endosphere	Mudplantain	OD1	55839	0	1.790830945558739e-5
Arw.25	Endosphere	Mudplantain	OP11	55839	0	1.790830945558739e-5
Arw.25	Endosphere	Mudplantain	OP3	55839	0	1.790830945558739e-5
Arw.25	Endosphere	Mudplantain	OP8	55839	0	1.790830945558739e-5
Arw.25	Endosphere	Mudplantain	PAUC34f	55839	0	1.790830945558739e-5
Arw.25	Endosphere	Mudplantain	Planctomycetes	55839	1259	0.022564469914040115
Arw.25	Endosphere	Mudplantain	SBR1093	55839	0	1.790830945558739e-5
Arw.25	Endosphere	Mudplantain	Spirochaetes	55839	188	0.003384670487106017
Arw.25	Endosphere	Mudplantain	SR1	55839	0	1.790830945558739e-5
Arw.25	Endosphere	Mudplantain	Tenericutes	55839	0	1.790830945558739e-5
Arw.25	Endosphere	Mudplantain	TM6	55839	0	1.790830945558739e-5
Arw.25	Endosphere	Mudplantain	TM7	55839	0	1.790830945558739e-5
Arw.25	Endosphere	Mudplantain	TPD-58	55839	0	1.790830945558739e-5
Arw.25	Endosphere	Mudplantain	unclassified	55839	0	1.790830945558739e-5
Arw.25	Endosphere	Mudplantain	Verrucomicrobia	55839	1307	0.02342406876790831
Arw.25	Endosphere	Mudplantain	WPS-2	55839	11	2.148997134670487e-4
Arw.25	Endosphere	Mudplantain	WS1	55839	0	1.790830945558739e-5
Arw.25	Endosphere	Mudplantain	WS2	55839	0	1.790830945558739e-5
Arw.25	Endosphere	Mudplantain	WS3	55839	9	1.7908309455587392e-4
Arw.25	Endosphere	Mudplantain	WS4	55839	0	1.790830945558739e-5
Arw.25	Endosphere	Mudplantain	WS5	55839	0	1.790830945558739e-5
Arw.25	Endosphere	Mudplantain	WWE1	55839	0	1.790830945558739e-5
Arw.25	Endosphere	Mudplantain	ZB3	55839	0	1.790830945558739e-5
Arw.25	Endosphere	Mudplantain	Alphaproteobacteria	55839	8926	0.15986747851002867
Arw.25	Endosphere	Mudplantain	Betaproteobacteria	55839	22150	0.39668696275071635
Arw.25	Endosphere	Mudplantain	Deltaproteobacteria	55839	2865	0.051325214899713464
Arw.25	Endosphere	Mudplantain	Epsilonproteobacteria	55839	11	2.148997134670487e-4
Arw.25	Endosphere	Mudplantain	Gammaproteobacteria	55839	2178	0.03902220630372493
Arw.25	Endosphere	Mudplantain	TA18	55839	0	1.790830945558739e-5
Arw.25	Endosphere	Mudplantain	Zetaproteobacteria	55839	0	1.790830945558739e-5
Arw.26	Endosphere	Mudplantain	[Parvarchaeota]	27954	0	3.577177606868181e-5
Arw.26	Endosphere	Mudplantain	[Thermi]	27954	0	3.577177606868181e-5
Arw.26	Endosphere	Mudplantain	AC1	27954	0	3.577177606868181e-5
Arw.26	Endosphere	Mudplantain	Acidobacteria	27954	624	0.02235736004292613
Arw.26	Endosphere	Mudplantain	Actinobacteria	27954	1506	0.053908066535503486
Arw.26	Endosphere	Mudplantain	AD3	27954	0	3.577177606868181e-5
Arw.26	Endosphere	Mudplantain	Armatimonadetes	27954	58	0.0021105347880522266
Arw.26	Endosphere	Mudplantain	Bacteroidetes	27954	940	0.033661241280629584
Arw.26	Endosphere	Mudplantain	BHI80-139	27954	0	3.577177606868181e-5
Arw.26	Endosphere	Mudplantain	BRC1	27954	3	1.4308710427472725e-4
Arw.26	Endosphere	Mudplantain	Caldiserica	27954	0	3.577177606868181e-5
Arw.26	Endosphere	Mudplantain	Chlamydiae	27954	0	3.577177606868181e-5
Arw.26	Endosphere	Mudplantain	Chlorobi	27954	11	4.292613128241817e-4
Arw.26	Endosphere	Mudplantain	Chloroflexi	27954	376	0.013485959577893043
Arw.26	Endosphere	Mudplantain	Crenarchaeota	27954	4	1.7885888034340904e-4
Arw.26	Endosphere	Mudplantain	Cyanobacteria	27954	78	0.002825970309425863
Arw.26	Endosphere	Mudplantain	Elusimicrobia	27954	6	2.5040243248077265e-4
Arw.26	Endosphere	Mudplantain	Euryarchaeota	27954	4	1.7885888034340904e-4
Arw.26	Endosphere	Mudplantain	FBP	27954	0	3.577177606868181e-5
Arw.26	Endosphere	Mudplantain	FCPU426	27954	0	3.577177606868181e-5
Arw.26	Endosphere	Mudplantain	Fibrobacteres	27954	12	4.650330888928635e-4
Arw.26	Endosphere	Mudplantain	Firmicutes	27954	15	5.72348417098909e-4
Arw.26	Endosphere	Mudplantain	Fusobacteria	27954	1	7.154355213736362e-5
Arw.26	Endosphere	Mudplantain	GAL15	27954	0	3.577177606868181e-5
Arw.26	Endosphere	Mudplantain	Gemmatimonadetes	27954	40	0.0014666428188159543
Arw.26	Endosphere	Mudplantain	GN02	27954	24	8.942944017170453e-4
Arw.26	Endosphere	Mudplantain	GN04	27954	0	3.577177606868181e-5
Arw.26	Endosphere	Mudplantain	GOUTA4	27954	2	1.0731532820604543e-4
Arw.26	Endosphere	Mudplantain	Kazan-3B-28	27954	0	3.577177606868181e-5
Arw.26	Endosphere	Mudplantain	KSB3	27954	0	3.577177606868181e-5
Arw.26	Endosphere	Mudplantain	Lentisphaerae	27954	0	3.577177606868181e-5
Arw.26	Endosphere	Mudplantain	MVS-104	27954	0	3.577177606868181e-5
Arw.26	Endosphere	Mudplantain	NC10	27954	0	3.577177606868181e-5
Arw.26	Endosphere	Mudplantain	Nitrospirae	27954	3	1.4308710427472725e-4
Arw.26	Endosphere	Mudplantain	NKB19	27954	0	3.577177606868181e-5
Arw.26	Endosphere	Mudplantain	OC31	27954	0	3.577177606868181e-5
Arw.26	Endosphere	Mudplantain	OD1	27954	0	3.577177606868181e-5
Arw.26	Endosphere	Mudplantain	OP11	27954	0	3.577177606868181e-5
Arw.26	Endosphere	Mudplantain	OP3	27954	0	3.577177606868181e-5
Arw.26	Endosphere	Mudplantain	OP8	27954	0	3.577177606868181e-5
Arw.26	Endosphere	Mudplantain	PAUC34f	27954	0	3.577177606868181e-5
Arw.26	Endosphere	Mudplantain	Planctomycetes	27954	895	0.0320515113575389
Arw.26	Endosphere	Mudplantain	SBR1093	27954	0	3.577177606868181e-5
Arw.26	Endosphere	Mudplantain	Spirochaetes	27954	41	0.001502414594884636
Arw.26	Endosphere	Mudplantain	SR1	27954	0	3.577177606868181e-5
Arw.26	Endosphere	Mudplantain	Tenericutes	27954	0	3.577177606868181e-5
Arw.26	Endosphere	Mudplantain	TM6	27954	0	3.577177606868181e-5
Arw.26	Endosphere	Mudplantain	TM7	27954	3	1.4308710427472725e-4
Arw.26	Endosphere	Mudplantain	TPD-58	27954	0	3.577177606868181e-5
Arw.26	Endosphere	Mudplantain	unclassified	27954	0	3.577177606868181e-5
Arw.26	Endosphere	Mudplantain	Verrucomicrobia	27954	790	0.02829547487032731
Arw.26	Endosphere	Mudplantain	WPS-2	27954	2	1.0731532820604543e-4
Arw.26	Endosphere	Mudplantain	WS1	27954	0	3.577177606868181e-5
Arw.26	Endosphere	Mudplantain	WS2	27954	0	3.577177606868181e-5
Arw.26	Endosphere	Mudplantain	WS3	27954	9	3.577177606868181e-4
Arw.26	Endosphere	Mudplantain	WS4	27954	0	3.577177606868181e-5
Arw.26	Endosphere	Mudplantain	WS5	27954	0	3.577177606868181e-5
Arw.26	Endosphere	Mudplantain	WWE1	27954	0	3.577177606868181e-5
Arw.26	Endosphere	Mudplantain	ZB3	27954	0	3.577177606868181e-5
Arw.26	Endosphere	Mudplantain	Alphaproteobacteria	27954	5092	0.18218565551779645
Arw.26	Endosphere	Mudplantain	Betaproteobacteria	27954	14331	0.5126810946163477
Arw.26	Endosphere	Mudplantain	Deltaproteobacteria	27954	1683	0.06023967089966017
Arw.26	Endosphere	Mudplantain	Epsilonproteobacteria	27954	4	1.7885888034340904e-4
Arw.26	Endosphere	Mudplantain	Gammaproteobacteria	27954	1266	0.04532284027901985
Arw.26	Endosphere	Mudplantain	TA18	27954	1	7.154355213736362e-5
Arw.26	Endosphere	Mudplantain	Zetaproteobacteria	27954	0	3.577177606868181e-5
Arw.27	Endosphere	Mudplantain	[Parvarchaeota]	36635	0	2.7295556283437058e-5
Arw.27	Endosphere	Mudplantain	[Thermi]	36635	1	5.4591112566874116e-5
Arw.27	Endosphere	Mudplantain	AC1	36635	0	2.7295556283437058e-5
Arw.27	Endosphere	Mudplantain	Acidobacteria	36635	2888	0.07885686210284966
Arw.27	Endosphere	Mudplantain	Actinobacteria	36635	2107	0.057539032645485315
Arw.27	Endosphere	Mudplantain	AD3	36635	1	5.4591112566874116e-5
Arw.27	Endosphere	Mudplantain	Armatimonadetes	36635	94	0.0025930778469265203
Arw.27	Endosphere	Mudplantain	Bacteroidetes	36635	663	0.018124249372202205
Arw.27	Endosphere	Mudplantain	BHI80-139	36635	0	2.7295556283437058e-5
Arw.27	Endosphere	Mudplantain	BRC1	36635	5	1.6377333770062233e-4
Arw.27	Endosphere	Mudplantain	Caldiserica	36635	0	2.7295556283437058e-5
Arw.27	Endosphere	Mudplantain	Chlamydiae	36635	0	2.7295556283437058e-5
Arw.27	Endosphere	Mudplantain	Chlorobi	36635	33	9.2804891363686e-4
Arw.27	Endosphere	Mudplantain	Chloroflexi	36635	1232	0.03365542089747789
Arw.27	Endosphere	Mudplantain	Crenarchaeota	36635	14	4.0943334425155587e-4
Arw.27	Endosphere	Mudplantain	Cyanobacteria	36635	765	0.020908396113112786
Arw.27	Endosphere	Mudplantain	Elusimicrobia	36635	3	1.0918222513374823e-4
Arw.27	Endosphere	Mudplantain	Euryarchaeota	36635	30	8.461622447865488e-4
Arw.27	Endosphere	Mudplantain	FBP	36635	0	2.7295556283437058e-5
Arw.27	Endosphere	Mudplantain	FCPU426	36635	18	5.18615569385304e-4
Arw.27	Endosphere	Mudplantain	Fibrobacteres	36635	9	2.7295556283437055e-4
Arw.27	Endosphere	Mudplantain	Firmicutes	36635	1014	0.027704989627688612
Arw.27	Endosphere	Mudplantain	Fusobacteria	36635	0	2.7295556283437058e-5
Arw.27	Endosphere	Mudplantain	GAL15	36635	0	2.7295556283437058e-5
Arw.27	Endosphere	Mudplantain	Gemmatimonadetes	36635	125	0.003439240091713069
Arw.27	Endosphere	Mudplantain	GN02	36635	0	2.7295556283437058e-5
Arw.27	Endosphere	Mudplantain	GN04	36635	0	2.7295556283437058e-5
Arw.27	Endosphere	Mudplantain	GOUTA4	36635	8	2.456600065509335e-4
Arw.27	Endosphere	Mudplantain	Kazan-3B-28	36635	0	2.7295556283437058e-5
Arw.27	Endosphere	Mudplantain	KSB3	36635	0	2.7295556283437058e-5
Arw.27	Endosphere	Mudplantain	Lentisphaerae	36635	0	2.7295556283437058e-5
Arw.27	Endosphere	Mudplantain	MVS-104	36635	0	2.7295556283437058e-5
Arw.27	Endosphere	Mudplantain	NC10	36635	3	1.0918222513374823e-4
Arw.27	Endosphere	Mudplantain	Nitrospirae	36635	214	0.005868544600938967
Arw.27	Endosphere	Mudplantain	NKB19	36635	26	7.369800196528005e-4
Arw.27	Endosphere	Mudplantain	OC31	36635	0	2.7295556283437058e-5
Arw.27	Endosphere	Mudplantain	OD1	36635	1	5.4591112566874116e-5
Arw.27	Endosphere	Mudplantain	OP11	36635	0	2.7295556283437058e-5
Arw.27	Endosphere	Mudplantain	OP3	36635	3	1.0918222513374823e-4
Arw.27	Endosphere	Mudplantain	OP8	36635	0	2.7295556283437058e-5
Arw.27	Endosphere	Mudplantain	PAUC34f	36635	0	2.7295556283437058e-5
Arw.27	Endosphere	Mudplantain	Planctomycetes	36635	211	0.005786657932088656
Arw.27	Endosphere	Mudplantain	SBR1093	36635	0	2.7295556283437058e-5
Arw.27	Endosphere	Mudplantain	Spirochaetes	36635	84	0.00232012228409215
Arw.27	Endosphere	Mudplantain	SR1	36635	0	2.7295556283437058e-5
Arw.27	Endosphere	Mudplantain	Tenericutes	36635	0	2.7295556283437058e-5
Arw.27	Endosphere	Mudplantain	TM6	36635	0	2.7295556283437058e-5
Arw.27	Endosphere	Mudplantain	TM7	36635	4	1.3647778141718527e-4
Arw.27	Endosphere	Mudplantain	TPD-58	36635	0	2.7295556283437058e-5
Arw.27	Endosphere	Mudplantain	unclassified	36635	1	5.4591112566874116e-5
Arw.27	Endosphere	Mudplantain	Verrucomicrobia	36635	1261	0.034446992029697567
Arw.27	Endosphere	Mudplantain	WPS-2	36635	8	2.456600065509335e-4
Arw.27	Endosphere	Mudplantain	WS1	36635	0	2.7295556283437058e-5
Arw.27	Endosphere	Mudplantain	WS2	36635	0	2.7295556283437058e-5
Arw.27	Endosphere	Mudplantain	WS3	36635	14	4.0943334425155587e-4
Arw.27	Endosphere	Mudplantain	WS4	36635	0	2.7295556283437058e-5
Arw.27	Endosphere	Mudplantain	WS5	36635	2	8.188666885031116e-5
Arw.27	Endosphere	Mudplantain	WWE1	36635	1	5.4591112566874116e-5
Arw.27	Endosphere	Mudplantain	ZB3	36635	0	2.7295556283437058e-5
Arw.27	Endosphere	Mudplantain	Alphaproteobacteria	36635	7616	0.20791025221094006
Arw.27	Endosphere	Mudplantain	Betaproteobacteria	36635	15052	0.41088000873457803
Arw.27	Endosphere	Mudplantain	Deltaproteobacteria	36635	2577	0.07036794409870073
Arw.27	Endosphere	Mudplantain	Epsilonproteobacteria	36635	6	1.9106889398405938e-4
Arw.27	Endosphere	Mudplantain	Gammaproteobacteria	36635	508	0.013893438148269462
Arw.27	Endosphere	Mudplantain	TA18	36635	0	2.7295556283437058e-5
Arw.27	Endosphere	Mudplantain	Zetaproteobacteria	36635	1	5.4591112566874116e-5
Arw.28	Endosphere	Mudplantain	[Parvarchaeota]	16537	0	6.046680372475511e-5
Arw.28	Endosphere	Mudplantain	[Thermi]	16537	0	6.046680372475511e-5
Arw.28	Endosphere	Mudplantain	AC1	16537	0	6.046680372475511e-5
Arw.28	Endosphere	Mudplantain	Acidobacteria	16537	646	0.03912202200991655
Arw.28	Endosphere	Mudplantain	Actinobacteria	16537	2428	0.14687386624743015
Arw.28	Endosphere	Mudplantain	AD3	16537	0	6.046680372475511e-5
Arw.28	Endosphere	Mudplantain	Armatimonadetes	16537	36	0.002237271737815939
Arw.28	Endosphere	Mudplantain	Bacteroidetes	16537	1169	0.07074616035796348
Arw.28	Endosphere	Mudplantain	BHI80-139	16537	0	6.046680372475511e-5
Arw.28	Endosphere	Mudplantain	BRC1	16537	0	6.046680372475511e-5
Arw.28	Endosphere	Mudplantain	Caldiserica	16537	0	6.046680372475511e-5
Arw.28	Endosphere	Mudplantain	Chlamydiae	16537	0	6.046680372475511e-5
Arw.28	Endosphere	Mudplantain	Chlorobi	16537	6	4.232676260732858e-4
Arw.28	Endosphere	Mudplantain	Chloroflexi	16537	605	0.0366428830572016
Arw.28	Endosphere	Mudplantain	Crenarchaeota	16537	2	1.8140041117426534e-4
Arw.28	Endosphere	Mudplantain	Cyanobacteria	16537	3	2.4186721489902045e-4
Arw.28	Endosphere	Mudplantain	Elusimicrobia	16537	0	6.046680372475511e-5
Arw.28	Endosphere	Mudplantain	Euryarchaeota	16537	0	6.046680372475511e-5
Arw.28	Endosphere	Mudplantain	FBP	16537	1	1.2093360744951022e-4
Arw.28	Endosphere	Mudplantain	FCPU426	16537	0	6.046680372475511e-5
Arw.28	Endosphere	Mudplantain	Fibrobacteres	16537	25	0.0015721368968436328
Arw.28	Endosphere	Mudplantain	Firmicutes	16537	17	0.001088402467045592
Arw.28	Endosphere	Mudplantain	Fusobacteria	16537	0	6.046680372475511e-5
Arw.28	Endosphere	Mudplantain	GAL15	16537	0	6.046680372475511e-5
Arw.28	Endosphere	Mudplantain	Gemmatimonadetes	16537	68	0.004172209457008103
Arw.28	Endosphere	Mudplantain	GN02	16537	0	6.046680372475511e-5
Arw.28	Endosphere	Mudplantain	GN04	16537	0	6.046680372475511e-5
Arw.28	Endosphere	Mudplantain	GOUTA4	16537	0	6.046680372475511e-5
Arw.28	Endosphere	Mudplantain	Kazan-3B-28	16537	0	6.046680372475511e-5
Arw.28	Endosphere	Mudplantain	KSB3	16537	0	6.046680372475511e-5
Arw.28	Endosphere	Mudplantain	Lentisphaerae	16537	0	6.046680372475511e-5
Arw.28	Endosphere	Mudplantain	MVS-104	16537	0	6.046680372475511e-5
Arw.28	Endosphere	Mudplantain	NC10	16537	2	1.8140041117426534e-4
Arw.28	Endosphere	Mudplantain	Nitrospirae	16537	0	6.046680372475511e-5
Arw.28	Endosphere	Mudplantain	NKB19	16537	0	6.046680372475511e-5
Arw.28	Endosphere	Mudplantain	OC31	16537	0	6.046680372475511e-5
Arw.28	Endosphere	Mudplantain	OD1	16537	0	6.046680372475511e-5
Arw.28	Endosphere	Mudplantain	OP11	16537	0	6.046680372475511e-5
Arw.28	Endosphere	Mudplantain	OP3	16537	0	6.046680372475511e-5
Arw.28	Endosphere	Mudplantain	OP8	16537	0	6.046680372475511e-5
Arw.28	Endosphere	Mudplantain	PAUC34f	16537	0	6.046680372475511e-5
Arw.28	Endosphere	Mudplantain	Planctomycetes	16537	836	0.05061071471762003
Arw.28	Endosphere	Mudplantain	SBR1093	16537	0	6.046680372475511e-5
Arw.28	Endosphere	Mudplantain	Spirochaetes	16537	65	0.003990809045833837
Arw.28	Endosphere	Mudplantain	SR1	16537	0	6.046680372475511e-5
Arw.28	Endosphere	Mudplantain	Tenericutes	16537	2	1.8140041117426534e-4
Arw.28	Endosphere	Mudplantain	TM6	16537	0	6.046680372475511e-5
Arw.28	Endosphere	Mudplantain	TM7	16537	3	2.4186721489902045e-4
Arw.28	Endosphere	Mudplantain	TPD-58	16537	0	6.046680372475511e-5
Arw.28	Endosphere	Mudplantain	unclassified	16537	0	6.046680372475511e-5
Arw.28	Endosphere	Mudplantain	Verrucomicrobia	16537	980	0.05931793445398476
Arw.28	Endosphere	Mudplantain	WPS-2	16537	6	4.232676260732858e-4
Arw.28	Endosphere	Mudplantain	WS1	16537	0	6.046680372475511e-5
Arw.28	Endosphere	Mudplantain	WS2	16537	0	6.046680372475511e-5
Arw.28	Endosphere	Mudplantain	WS3	16537	5	3.6280082234853067e-4
Arw.28	Endosphere	Mudplantain	WS4	16537	0	6.046680372475511e-5
Arw.28	Endosphere	Mudplantain	WS5	16537	0	6.046680372475511e-5
Arw.28	Endosphere	Mudplantain	WWE1	16537	0	6.046680372475511e-5
Arw.28	Endosphere	Mudplantain	ZB3	16537	0	6.046680372475511e-5
Arw.28	Endosphere	Mudplantain	Alphaproteobacteria	16537	1771	0.10714717620026605
Arw.28	Endosphere	Mudplantain	Betaproteobacteria	16537	3463	0.2094570081025517
Arw.28	Endosphere	Mudplantain	Deltaproteobacteria	16537	1885	0.11404039182488813
Arw.28	Endosphere	Mudplantain	Epsilonproteobacteria	16537	0	6.046680372475511e-5
Arw.28	Endosphere	Mudplantain	Gammaproteobacteria	16537	2469	0.14935300520014513
Arw.28	Endosphere	Mudplantain	TA18	16537	0	6.046680372475511e-5
Arw.28	Endosphere	Mudplantain	Zetaproteobacteria	16537	0	6.046680372475511e-5
Arw.29	Endosphere	Mudplantain	[Parvarchaeota]	15930	0	6.277069863787583e-5
Arw.29	Endosphere	Mudplantain	[Thermi]	15930	0	6.277069863787583e-5
Arw.29	Endosphere	Mudplantain	AC1	15930	0	6.277069863787583e-5
Arw.29	Endosphere	Mudplantain	Acidobacteria	15930	267	0.016822547234950726
Arw.29	Endosphere	Mudplantain	Actinobacteria	15930	365	0.022974075701462558
Arw.29	Endosphere	Mudplantain	AD3	15930	0	6.277069863787583e-5
Arw.29	Endosphere	Mudplantain	Armatimonadetes	15930	22	0.0014437260686711443
Arw.29	Endosphere	Mudplantain	Bacteroidetes	15930	488	0.030694871633921286
Arw.29	Endosphere	Mudplantain	BHI80-139	15930	0	6.277069863787583e-5
Arw.29	Endosphere	Mudplantain	BRC1	15930	1	1.2554139727575167e-4
Arw.29	Endosphere	Mudplantain	Caldiserica	15930	0	6.277069863787583e-5
Arw.29	Endosphere	Mudplantain	Chlamydiae	15930	0	6.277069863787583e-5
Arw.29	Endosphere	Mudplantain	Chlorobi	15930	5	3.76624191827255e-4
Arw.29	Endosphere	Mudplantain	Chloroflexi	15930	290	0.01826627330362187
Arw.29	Endosphere	Mudplantain	Crenarchaeota	15930	0	6.277069863787583e-5
Arw.29	Endosphere	Mudplantain	Cyanobacteria	15930	13	8.787897809302618e-4
Arw.29	Endosphere	Mudplantain	Elusimicrobia	15930	0	6.277069863787583e-5
Arw.29	Endosphere	Mudplantain	Euryarchaeota	15930	1	1.2554139727575167e-4
Arw.29	Endosphere	Mudplantain	FBP	15930	0	6.277069863787583e-5
Arw.29	Endosphere	Mudplantain	FCPU426	15930	0	6.277069863787583e-5
Arw.29	Endosphere	Mudplantain	Fibrobacteres	15930	18	0.001192643274119641
Arw.29	Endosphere	Mudplantain	Firmicutes	15930	35	0.0022597451509635304
Arw.29	Endosphere	Mudplantain	Fusobacteria	15930	4	3.138534931893792e-4
Arw.29	Endosphere	Mudplantain	GAL15	15930	0	6.277069863787583e-5
Arw.29	Endosphere	Mudplantain	Gemmatimonadetes	15930	36	0.002322515849601406
Arw.29	Endosphere	Mudplantain	GN02	15930	4	3.138534931893792e-4
Arw.29	Endosphere	Mudplantain	GN04	15930	0	6.277069863787583e-5
Arw.29	Endosphere	Mudplantain	GOUTA4	15930	2	1.883120959136275e-4
Arw.29	Endosphere	Mudplantain	Kazan-3B-28	15930	0	6.277069863787583e-5
Arw.29	Endosphere	Mudplantain	KSB3	15930	0	6.277069863787583e-5
Arw.29	Endosphere	Mudplantain	Lentisphaerae	15930	1	1.2554139727575167e-4
Arw.29	Endosphere	Mudplantain	MVS-104	15930	0	6.277069863787583e-5
Arw.29	Endosphere	Mudplantain	NC10	15930	0	6.277069863787583e-5
